Date,Time,ID,Lat,Lon,Alt,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
27/10/2017,16:27:22,ONEPLUS A3003_28_171012,32.17193874,34.81195728,35,Shani - Green,54:b8:0a:34:68:90,6,-92,DIRECT-AC-HP OfficeJet Pro 8720,70:5a:0f:f6:54:ad,5,-89,ben_ami_5,c4:04:15:60:6a:b6,48,-83,Bezeq Free,62:04:15:60:6a:b6,1,-77,ben_ami_2.4,c4:04:15:60:6a:b5,1,-72,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:23,ONEPLUS A3003_28_171012,32.17182873,34.81191254,35,Partner,42501_13111_7943940,0,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:25,ONEPLUS A3003_28_171012,32.17158387,34.81180795,35,urigil1,a0:ab:1b:5d:c2:60,10,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:26,ONEPLUS A3003_28_171012,32.1714656,34.81175562,35,varda,c4:12:f5:85:27:c2,1,-91,kenley-up,88:dc:96:3b:f5:e0,11,-90,Gil Kitchen,80:1f:02:a3:7d:62,6,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:31,ONEPLUS A3003_28_171012,32.17093107,34.81150762,34,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-93,Shani - Green,54:b8:0a:34:68:90,6,-92,Liza,d0:d4:12:67:67:aa,11,-91,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,1,-90,DIRECT-AC-HP OfficeJet Pro 8720,70:5a:0f:f6:54:ad,5,-89,joelle,7c:03:4c:bb:22:40,11,-88,Helen.,a0:ab:1b:57:cd:42,6,-86,home,00:13:d4:0f:f3:ba,1,-86,Shani - Green,54:b8:0a:34:78:90,5,-85,TP-LINK-BET,f8:d1:11:ce:e5:e6,4,-83
27/10/2017,16:27:33,ONEPLUS A3003_28_171012,32.1707317,34.81141151,33,Partner,42501_13111_7943940,0,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:35,ONEPLUS A3003_28_171012,32.17054823,34.81130618,33,urigil1,a0:ab:1b:5d:c2:60,10,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:36,ONEPLUS A3003_28_171012,32.17045361,34.81125689,33,varda,c4:12:f5:85:27:c2,1,-91,kenley-up,88:dc:96:3b:f5:e0,11,-90,Gil Kitchen,80:1f:02:a3:7d:62,6,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:37,ONEPLUS A3003_28_171012,32.17035569,34.81120586,32,stephane,00:24:2b:cf:13:21,1,-90,devolo-0f4,30:d3:2d:37:20:f4,11,-87,stephane,14:cc:20:eb:e7:53,1,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:41,ONEPLUS A3003_28_171012,32.16997562,34.81102347,32,oved-main,74:da:3a:97:66:9e,6,-84,oved-main_2EX,74:da:38:97:66:9d,6,-79,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,1,-77,Neeman2.4,20:0c:c8:1d:c8:2b,1,-75,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-70,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:42,ONEPLUS A3003_28_171012,32.16988349,34.81098312,31,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-93,Shani - Green,54:b8:0a:34:68:90,6,-92,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,1,-90,home,00:13:d4:0f:f3:ba,1,-86,Shani - Green,54:b8:0a:34:78:90,5,-85,ben_ami_5,c4:04:15:60:6a:b6,48,-83,Bezeq Free,62:04:15:60:6a:b6,1,-77,ben_ami_2.4,c4:04:15:60:6a:b5,1,-72,,,,,,,,
27/10/2017,16:27:44,ONEPLUS A3003_28_171012,32.16968242,34.81090319,31,Partner,42501_13111_7943940,0,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:47,ONEPLUS A3003_28_171012,32.1693635,34.81077836,30,varda,c4:12:f5:85:27:c2,1,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:48,ONEPLUS A3003_28_171012,32.1692516,34.81073625,30,stephane,00:24:2b:cf:13:21,1,-90,devolo-0f4,30:d3:2d:37:20:f4,11,-86,stephane,14:cc:20:eb:e7:53,1,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:51,ONEPLUS A3003_28_171012,32.16893698,34.81061436,29,SandyAndDanny,d0:0e:d9:26:e8:c5,8,-91,kaymeraQA,00:f6:63:15:58:80,1,-89,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-88,iFOREX,f8:d1:11:b1:92:93,13,-88,oved-main,74:da:3a:97:66:9e,6,-84,3Com,00:0f:cb:b5:2e:78,11,-83,RS_GUEST,ec:08:6b:38:0d:dd,13,-81,HP-Print-C1-Deskjet 4640 series,28:80:23:f6:e0:c1,11,-81,oved-main_2EX,74:da:38:97:66:9d,6,-79,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,1,-77
27/10/2017,16:27:52,ONEPLUS A3003_28_171012,32.16883694,34.81057229,29,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,1,-90,home,00:13:d4:0f:f3:ba,1,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:54,ONEPLUS A3003_28_171012,32.16863027,34.81048708,29,Partner,42501_13111_7943940,0,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:58,ONEPLUS A3003_28_171012,32.16822321,34.81032406,28,devolo-0f4,30:d3:2d:37:20:f4,11,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:28:01,ONEPLUS A3003_28_171012,32.16795035,34.81018513,28,888Corp,8e:15:54:a9:32:e6,40,-91,terry_ap,5c:83:8f:33:bd:68,1,-89,888Corp,0a:8d:db:6e:71:bf,1,-87,island-074FA0,50:a7:33:47:4f:a3,6,-87,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,11,-85,happy,00:78:9e:fa:81:bc,1,-78,,,,,,,,,,,,,,,,
27/10/2017,16:28:02,ONEPLUS A3003_28_171012,32.16787145,34.81013471,28,SandyAndDanny,d0:0e:d9:26:e8:c5,8,-91,kaymeraQA,00:f6:63:15:58:80,1,-89,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-88,RS_GUEST,ec:08:6b:38:0d:dd,13,-88,iFOREX,f8:d1:11:b1:92:93,13,-88,oved-main,74:da:3a:97:66:9e,6,-84,3Com,00:0f:cb:b5:2e:78,11,-83,Oberyn Martell,18:d6:c7:fb:1c:0e,8,-81,HP-Print-C1-Deskjet 4640 series,28:80:23:f6:e0:c1,11,-81,oved-main_2EX,74:da:38:97:66:9d,6,-79
27/10/2017,16:28:05,ONEPLUS A3003_28_171012,32.16770216,34.80997915,28,Partner,42501_13111_496642,0,-113,Nomi Fix WIFI,c4:6e:1f:30:2b:7c,1,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:28:07,ONEPLUS A3003_28_171012,32.1676567,34.80992879,27,888Corp,0a:8d:cb:6e:71:be,44,-94,Guest Neetwork MM,94:f6:65:1b:b2:28,5,-87,888Corp,0a:8d:cb:6e:71:6d,44,-85,888Guest,02:8d:cb:6e:71:6d,44,-85,Efrat Networks MM,94:f6:65:5b:b2:28,5,-84,Mouly,7c:b7:33:2e:76:73,11,-82,CEO-WiFi_2.4,c4:12:f5:80:24:0b,1,-82,888Corp,0a:8d:db:6e:71:6d,1,-78,,,,,,,,
27/10/2017,16:28:13,ONEPLUS A3003_28_171012,32.16758705,34.80992391,23,888Corp,0a:8d:cb:6e:71:be,44,-86,888Guest,02:8d:cb:6e:71:be,44,-86,888Free,06:8d:db:6e:71:6d,1,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:12:01,PB2-690Y_S200032_161214,32.16857397,34.81328609,-9,ben moshe,b0:b2:8f:37:ba:c7,1,-62,ben moshe,b4:ee:b4:36:d2:b0,1,-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:14:37,PB2-690Y_S200032_161214,32.16866695,34.81322274,38,HUAWEI-C7FB,48:db:50:34:c7:fb,1,-94,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,6,-93,OP2,a0:63:91:69:f6:af,1,-92,NGOGA,30:b5:c2:fe:aa:56,6,-92,BezeqFree,6a:12:f5:f9:5e:71,8,-90,osnatg370,c0:ac:54:f5:7b:a7,11,-90,tslila,c4:3d:c7:5a:79:1c,11,-87,Howmanyistwo,74:da:38:50:77:f2,2,-83,Robert1,3c:1e:04:03:7f:17,1,-81,,,,
27/10/2017,16:14:52,PB2-690Y_S200032_161214,32.16868001,34.81321794,39,Ester,f8:e9:03:13:74:ee,1,-96,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,6,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:15:07,PB2-690Y_S200032_161214,32.16868528,34.81321713,40,hilda,00:02:6f:eb:a0:f4,11,-92,BezeqFree,6a:12:f5:f9:5e:71,8,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:15:37,PB2-690Y_S200032_161214,32.16882634,34.81238415,40,AEH-W4A1-b0411d287904,b0:41:1d:28:79:04,8,-96,May,14:cc:20:eb:cb:c6,1,-90,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,1,-90,HOTBOX-72B6,7c:03:4c:ba:bf:55,6,-90,LANDAU HOME,58:f3:9c:62:d2:60,1,-87,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,10,-81,,,,,,,,,,,,,,,,
27/10/2017,16:15:52,PB2-690Y_S200032_161214,32.16874744,34.8109599,41,Ester,f8:e9:03:13:74:ee,1,-96,AEH-W4A1-b0411d287904,b0:41:1d:28:79:04,8,-96,OP2,a0:63:91:69:f6:af,1,-92,hilda,00:02:6f:eb:a0:f4,11,-92,Talfamily2,90:8d:78:b6:28:f6,5,-92,May,14:cc:20:eb:cb:c6,1,-90,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,1,-90,HOTBOX-72B6,7c:03:4c:ba:bf:55,6,-90,osnatg370,c0:ac:54:f5:7b:a7,11,-89,LRWN,ec:8c:a2:09:dd:48,6,-89
27/10/2017,16:16:07,PB2-690Y_S200032_161214,32.1682687,34.81030598,45,terry_ap,5c:83:8f:33:bd:68,1,-91,GUYFI,c8:60:00:b1:d4:50,3,-90,Rina,00:26:5a:77:8c:db,6,-90,HP-Print-a2-LaserJet 400 color,e4:d5:3d:7d:d6:a2,6,-90,simon,e4:6f:13:73:0a:c2,8,-87,Oberyn Martell,18:d6:c7:fb:1c:0e,8,-83,BARON WIFI 2.4,60:e3:27:bf:a1:a5,11,-80,,,,,,,,,,,,
27/10/2017,16:16:22,PB2-690Y_S200032_161214,32.16763949,34.80988697,45,AEH-W4A1-b0411d287904,b0:41:1d:28:79:04,8,-96,Talfamily2,90:8d:78:b6:28:f6,5,-92,May,14:cc:20:eb:cb:c6,1,-90,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,1,-90,HOTBOX-72B6,7c:03:4c:ba:bf:55,6,-90,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,11,-90,osnatg370,c0:ac:54:f5:7b:a7,11,-89,LRWN,ec:8c:a2:09:dd:48,6,-89,NGOGA,30:b5:c2:fe:aa:56,6,-88,Howmanyistwo,74:da:38:50:77:f2,2,-87
27/10/2017,16:16:31,PB2-690Y_S200032_161214,32.16762928,34.80987929,45,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,6,-94,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,6,-87,888Guest,02:8d:db:6e:71:6d,1,-87,888Corp,0a:8d:db:6e:71:be,11,-86,888Corp,0a:8d:db:6e:71:bf,1,-85,888Guest,02:8d:db:6e:71:be,11,-84,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,11,-83,MOULY MAISON,00:78:9e:fa:15:91,1,-74,,,,,,,,
27/10/2017,16:16:34,PB2-690Y_S200032_161214,32.16762991,34.80987749,45,Guest Neetwork MM,94:f6:65:1b:b2:28,5,-90,888Guest,02:8d:db:6e:71:bf,1,-88,Efrat Networks MM,94:f6:65:5b:b2:28,5,-87,Mouly,7c:b7:33:2e:76:73,11,-81,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:16:37,PB2-690Y_S200032_161214,32.1676301,34.80987737,45,888Corp,0a:8d:cb:6e:71:be,44,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:16:40,PB2-690Y_S200032_161214,32.16763013,34.80987707,45,lavel-2,74:da:38:ae:91:7b,2,-90,smartsell,78:e8:b6:69:2a:e9,11,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:16:43,PB2-690Y_S200032_161214,32.1676581,34.80985926,43,888Guest,02:8d:db:6e:71:6d,1,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:16:46,PB2-690Y_S200032_161214,32.16766611,34.80987825,40,888Corp,0a:8d:db:6e:71:be,11,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:17:04,PB2-690Y_S200032_161214,32.16769849,34.80987688,37,Candan,c0:ff:d4:7b:82:30,1,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:17:07,PB2-690Y_S200032_161214,32.16769841,34.80987687,37,888Corp,0a:8d:cb:6e:71:6d,44,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:17:10,PB2-690Y_S200032_161214,32.16769749,34.80987711,37,888Corp,0a:8d:cb:6e:71:bf,44,-84,888Corp,0a:8d:cb:6e:71:6d,44,-83,888Corp,0a:8d:db:6e:71:6d,1,-81,888Guest,02:8d:cb:6e:71:6d,44,-81,smartsell,78:e8:b6:69:2a:e9,11,-80,888Free,06:8d:cb:6e:71:6d,44,-80,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,11,-77,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,6,-72,,,,,,,,
27/10/2017,16:17:13,PB2-690Y_S200032_161214,32.16769734,34.80987698,37,888Corp,0a:8d:cb:6e:71:be,44,-82,888Free,06:8d:cb:6e:71:be,44,-82,888Guest,02:8d:cb:6e:71:be,44,-81,smartsell,78:e8:b6:69:2c:91,1,-79,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:17:21,PB2-690Y_S200032_161214,32.16767283,34.80988807,38,INGENEO,cc:b2:55:e8:4c:e6,6,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:17:39,PB2-690Y_S200032_161214,32.16765545,34.80988103,39,kaymeraQA,cc:16:7e:97:1d:90,1,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:17:42,PB2-690Y_S200032_161214,32.16765024,34.80987851,39,888Guest,02:8d:db:6e:71:c1,11,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:17:45,PB2-690Y_S200032_161214,32.16764789,34.80987743,39,888Corp,0a:8d:db:6e:71:c1,11,-90,888Free,06:8d:db:6e:71:c1,11,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:17:51,PB2-690Y_S200032_161214,32.1676438,34.80988461,38,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,6,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:17:54,PB2-690Y_S200032_161214,32.16764348,34.80988548,38,CArgentina,30:b5:c2:bd:55:32,2,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:18:12,PB2-690Y_S200032_161214,32.16765045,34.80989099,43,EL,14:ae:db:3d:b1:52,9,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:18:15,PB2-690Y_S200032_161214,32.16764667,34.80989195,41,888Guest,02:8d:db:6e:71:c1,11,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:18:20,PB2-690Y_S200032_161214,32.16764889,34.80989229,39,,02:8d:db:6e:71:da,11,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:18:35,PB2-690Y_S200032_161214,32.16764549,34.80988907,41,Gini_Router_R1_LTE,8c:44:35:0f:27:57,1,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:18:42,PB2-690Y_S200032_161214,32.16739532,34.80953943,38,Rainbow Medical,90:6c:ac:f3:6a:69,5,-94,Rainbow Guest,a2:6c:ac:f3:6a:69,5,-93,lavel-2,74:da:38:ae:91:7b,2,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:18:45,PB2-690Y_S200032_161214,32.1672194,34.80930495,37,cactus,a0:4f:d4:42:ba:71,1,-88,kaymeraQA,00:f6:63:15:58:80,1,-88,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,6,-87,INGENEO,cc:b2:55:e8:4c:e6,6,-80,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:18:48,PB2-690Y_S200032_161214,32.16702914,34.80908431,37,CArgentina,30:b5:c2:bd:55:32,2,-90,Pitarohecht,00:02:6f:a6:f1:f3,1,-85,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,1,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:18:51,PB2-690Y_S200032_161214,32.16690648,34.80890812,35,EL,14:ae:db:3d:b1:52,9,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:18:54,PB2-690Y_S200032_161214,32.16686569,34.8088424,35,bacapital,6c:b0:ce:ab:5a:a1,1,-91,888Free,06:8d:db:6e:71:be,11,-90,Efrat Networks MM,94:f6:65:5b:b2:28,5,-90,Mouly,7c:b7:33:2e:76:73,11,-89,888Guest,02:8d:db:6e:71:be,11,-88,Guest Neetwork MM,94:f6:65:1b:b2:28,5,-88,888Corp,0a:8d:db:6e:71:6d,1,-86,Bezeq2.4,14:ae:db:b3:7b:65,6,-86,888Guest,02:8d:db:6e:71:6d,1,-85,888Free,06:8d:db:6e:71:6d,1,-84
27/10/2017,16:18:57,PB2-690Y_S200032_161214,32.16681721,34.80873304,35,Training Room,8e:15:44:ac:d4:e4,6,-93,ASUS,d0:17:c2:60:e7:38,3,-88,CMT-ALap,94:10:3e:a8:34:a0,36,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:00,PB2-690Y_S200032_161214,32.16688561,34.80854031,36,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,3,-95,BENY PUR,d8:fe:e3:03:c7:b1,6,-91,506679780,5a:fe:e3:03:c7:b3,6,-90,kaymeraQA,00:f6:63:3a:f4:80,1,-88,,fa:8f:ca:93:a5:64,6,-88,KaymeraGuest,00:f6:63:3a:f4:82,1,-87,HOTFiber-2017,08:6a:0a:37:66:66,1,-86,Efrat Networks NC,00:1d:aa:34:1e:58,11,-86,HOTFiber-2017,18:1e:78:86:00:63,1,-81,,,,
27/10/2017,16:19:03,PB2-690Y_S200032_161214,32.16703096,34.80820926,34,gigi1932,8c:59:c3:a2:9d:69,11,-84,INGENEO,cc:b2:55:e8:4c:e6,6,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:06,PB2-690Y_S200032_161214,32.1671744,34.80782731,35,Pitarohecht,00:02:6f:a6:f1:f3,1,-96,Efrat Networks MM,94:f6:65:5b:b2:28,5,-91,bacapital,6c:b0:ce:ab:5a:a1,1,-91,DIRECT-EA-HP OfficeJet Pro 6960,30:e1:71:c5:17:eb,6,-91,Home.,a0:ab:1b:62:a7:bc,1,-90,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,6,-87,Bezeq2.4,14:ae:db:b3:7b:65,6,-86,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,1,-82,EL,14:ae:db:3d:b1:52,9,-79,HRZBOUTIKUE,14:ae:db:a3:90:15,11,-77
27/10/2017,16:19:09,PB2-690Y_S200032_161214,32.16733646,34.80739313,38,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,3,-95,Training Room,8e:15:44:ac:d4:e4,6,-93,Barda,00:78:9e:fa:dc:f4,1,-93,kaymeraQA,00:f6:63:3a:f4:80,1,-92,Vexlerar_2EX,74:da:38:cc:d8:80,9,-92,BENY PUR,d8:fe:e3:03:c7:b1,6,-91,506679780,5a:fe:e3:03:c7:b3,6,-90,HP-Print-FB-Officejet Pro 8610,fc:3f:db:f1:00:fb,6,-90,IDO,c4:e9:84:27:0c:aa,11,-89,Candan,c0:ff:d4:7b:82:30,1,-89
27/10/2017,16:19:12,PB2-690Y_S200032_161214,32.16749167,34.80697148,39,samra,00:8c:54:8e:39:81,11,-96,Ester_wifi,84:26:15:eb:2d:b3,11,-91,Vexlerar,e4:6f:13:70:97:c4,9,-90,INGENEO,cc:b2:55:e8:4c:e6,6,-85,gigi1932,8c:59:c3:a2:9d:69,11,-84,edimax_repeater,74:da:38:50:ce:4c,2,-83,Barda_2,74:da:38:56:ed:e0,1,-81,Heifes,20:0c:c8:10:c8:11,1,-81,Bezeq Free D02536,72:0c:c8:10:c8:12,1,-81,,,,
27/10/2017,16:19:15,PB2-690Y_S200032_161214,32.16762402,34.80660841,40,Pitarohecht,00:02:6f:a6:f1:f3,1,-96,Casa1,f4:6b:ef:e2:2c:1f,11,-93,EL,14:ae:db:3d:b1:52,9,-88,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,6,-87,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,1,-82,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:18,PB2-690Y_S200032_161214,32.16772332,34.80631515,41,Barda,00:78:9e:fa:dc:f4,1,-93,kaymeraQA,00:f6:63:3a:f4:80,1,-92,Vexlerar_2EX,74:da:38:cc:d8:80,9,-92,HP-Print-FB-Officejet Pro 8610,fc:3f:db:f1:00:fb,6,-90,MoragUP,50:c7:bf:8e:67:66,1,-90,Rabia,30:b5:c2:bd:52:40,6,-89,IDO,c4:e9:84:27:0c:aa,11,-89,Candan,c0:ff:d4:7b:82:30,1,-89,HOTFiber-2017,08:6a:0a:37:66:66,1,-87,NIZZA333,c0:ac:54:f5:e9:c8,11,-86
27/10/2017,16:19:24,PB2-690Y_S200032_161214,32.16781318,34.80615399,40,shor_Ext,e2:91:f5:b6:ec:a8,11,-91,DIRECT-17-HP DeskJet 3830 series,94:57:a5:4a:f4:89,11,-90,Annatel_3372,74:da:38:a9:0c:3e,2,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:27,PB2-690Y_S200032_161214,32.16783735,34.80613712,39,Home,14:ae:db:53:0c:2d,6,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:32,PB2-690Y_S200032_161214,32.16784549,34.80612795,39,Hazan_Home,18:d6:c7:ef:1e:a4,11,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:38,PB2-690Y_S200032_161214,32.16799325,34.80577507,40,Heifes,20:0c:c8:10:c8:11,1,-94,Bezeq Free D02536,72:0c:c8:10:c8:12,1,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:44,PB2-690Y_S200032_161214,32.16808238,34.80498734,40,Home,14:ae:db:53:0c:2d,6,-91,Annatel_3372,74:da:38:a9:0c:3e,2,-89,Hazan_Home,18:d6:c7:ef:1e:a4,11,-89,gabriel,48:ee:0c:ea:e7:f0,6,-86,shlomo1,00:8c:54:8f:59:51,6,-86,gabriel,90:8d:78:50:6a:12,11,-85,BezeqFree,62:8d:78:50:6a:13,11,-84,,,,,,,,,,,,
27/10/2017,16:19:47,PB2-690Y_S200032_161214,32.16811014,34.80456402,39,Heifes,20:0c:c8:10:c8:11,1,-92,Bezeq Free D02536,72:0c:c8:10:c8:12,1,-92,Grosman_sec,c4:a8:1d:13:61:b5,1,-92,ida,c0:c1:c0:ce:4d:06,11,-92,Home2,ac:f1:df:9d:f7:91,11,-90,Tamara,14:ae:db:b0:41:25,11,-89,hagit_2.4,6c:b0:ce:33:a4:d5,1,-88,Mwanza,48:ee:0c:3e:cb:98,3,-88,Bezeq Free,5a:b0:ce:33:a4:d6,1,-88,,,,
27/10/2017,16:19:50,PB2-690Y_S200032_161214,32.16815321,34.80414284,39,zina 1932,c0:ac:54:f8:b3:93,11,-90,irit,c0:ac:54:f7:82:21,11,-86,HP-Print-36-Officejet Pro 6830,dc:4a:3e:be:0a:36,11,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:53,PB2-690Y_S200032_161214,32.16821204,34.80379573,40,SHURSH,00:22:3f:80:0d:4e,9,-96,Armond,a0:ab:1b:59:3b:00,1,-94,TP-LINK_UKTVWATCH_EXT,8a:1b:5e:83:d7:c2,8,-93,netbo1,d0:d4:12:68:0a:0a,11,-92,gregori120,f8:d1:11:35:00:4a,6,-91,shlomo1,00:8c:54:8f:59:51,6,-90,klara-012,c4:12:f5:fd:d1:94,2,-90,gabriel,48:ee:0c:ea:e7:f0,6,-86,Biana_n,14:ae:db:b2:8e:75,11,-86,gabriel,90:8d:78:50:6a:12,11,-85
27/10/2017,16:19:56,PB2-690Y_S200032_161214,32.16824883,34.80357351,39,DIRECT-06-HP OfficeJet Pro 8710,70:5a:0f:a2:3f:61,6,-91,gella555,00:22:b0:75:7d:eb,6,-91,anna2.4,a0:ab:1b:62:76:ac,2,-88,klara-012,c4:12:f5:fd:d1:94,2,-84,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:59,PB2-690Y_S200032_161214,32.16825198,34.80351026,38,Bezeq-N_c5c5a1,5c:d9:98:c5:c5:a2,6,-93,Grosman_sec,c4:a8:1d:13:61:b5,1,-92,Tamara,14:ae:db:b0:41:25,11,-90,Home2,ac:f1:df:9d:f7:91,11,-90,hagit_2.4,6c:b0:ce:33:a4:d5,1,-88,ida,c0:c1:c0:ce:4d:06,11,-88,Mwanza,48:ee:0c:3e:cb:98,3,-88,Bezeq Free,5a:b0:ce:33:a4:d6,1,-88,HOT123,c0:ac:54:f6:c5:4b,1,-87,,,,
